ID,BlendProperty1,BlendProperty2,BlendProperty3,BlendProperty4,BlendProperty5,BlendProperty6,BlendProperty7,BlendProperty8,BlendProperty9,BlendProperty10
1,0.06236142411973611,0.1844473546297859,0.6692580977787304,0.6942135823209004,0.3218751820029615,0.7115333032912338,0.6599990918652618,0.41306023753559296,-0.24720853619026,0.319709773025456
2,-0.762985344895108,-0.5088275891467933,-1.1058234713223314,0.1183685273624849,-0.7269957359261825,-0.03595708983396726,-1.1070950743476393,-1.153753716193992,-0.4490557257191915,-0.0022704361384724625
3,1.7730732146253696,1.1487185047311204,1.1465211811997917,1.0701350680662838,2.3841184239643747,1.8845524104004634,1.1285909974077721,2.042814526350117,0.458949228889736,2.2263733476920713
4,-0.4615992982353043,0.3515109608154338,0.6448570839688982,-0.6911186051763657,1.9837643551991284,-0.42477327194719267,0.6277968285871616,1.4841060505977126,0.66170893514535,-0.935536356869243
5,0.25472340600224824,-1.1398060679753965,1.1321011671765997,0.541748254896993,2.4791375404737006,0.17815589079771058,1.1155068921499998,-0.22868840950190417,-0.5307460257328822,0.9151581422191608
6,-1.4932369255204787,-1.7000129253135194,0.5220879377445213,-1.5273430492208684,0.009827965863536533,-1.7029514599426752,0.5125071041584841,0.12100957706498942,-0.8967485176097867,0.019302060037485646
7,1.2118943868190264,0.5491714832229415,0.03904133373814477,-0.06089599376920228,-0.10872294913800576,0.590970372177016,0.010088250405596475,0.23670682248414354,1.2199998470090572,0.22782199741395973
8,2.061635259000977,1.2596035377316896,0.9051209194951852,1.3931184453072387,-1.5607638375748905,1.5228927894069875,0.8881035837653587,0.947977577927992,1.7459005117838713,0.5839836587086407
9,1.388262035699221,1.1379666538710465,1.1632155983657058,1.8494434950803615,-0.5519709444038499,1.006912583133746,1.1564872635732826,0.4015869655249703,1.171959159807155,1.1733022758186396
10,-0.9735055123534206,-0.7948676382631845,-2.124281546740833,-0.5940119737003576,-1.199363988190237,-0.66013849703359,-2.08591741155092,0.2992554750200672,-0.5932152008334041,-1.2552657815829724
11,0.05351654691833528,0.5628816391093011,0.8870928243078589,0.46290397851596937,1.8585644836844415,-0.18542202469517738,0.8707464276025154,-0.013444720057278526,-0.8114776789856379,0.9598232173068716
12,1.2871931198147086,0.8891763885084308,0.7874077292610197,-0.419178087846944,1.113661283694383,0.475547158373045,0.7462572366425424,1.1650225183068992,-0.2608885754419482,1.0142537786327201
13,0.6353955144032546,-0.47552049437537114,0.9580090979046662,0.15950248834541406,-1.3783471266096186,2.2608374042375057,0.9313102615287064,0.8049748680499078,1.3247752337105254,1.8593226761613304
14,-0.2530007218832085,0.7830055113846104,0.6215316349256266,-0.9249710266845862,2.563187466715338,-0.42436555863494985,0.5970186826101882,0.01058895950987851,-1.0037017707891782,-0.4459222873627146
15,0.49510629308264387,2.095156851951248,0.6137238371285866,1.611907011668153,-0.20943344770273983,0.2533775270432965,0.6067165158455164,0.8824995143361989,0.5147283108250357,-0.44184630410299675
16,-0.0919703311729204,-0.8469116345810952,0.8119154323740785,-0.8037916587416934,0.5691894232154641,-1.1024368903607438,0.8787937276003187,-0.08063819803975138,-1.5264323008554506,0.0640525971743084
17,-1.3409335927111485,-1.4586772981360874,-0.13834096778762972,-1.5111110891044017,-0.7915313080748331,-0.055465845504534574,-0.14889150465837286,-0.936632562686054,-0.30439454828031265,-1.3465628979473727
18,-0.27478288043899884,-0.39265795953154353,0.39352769351203826,-0.6762449743961102,-0.055196719517441616,-0.18294581408350774,0.36368891358065186,0.9981221300507319,-0.17081685864976354,-1.0426899370076559
19,0.164337247887413,-0.4621369735631523,0.8724086871673548,-0.6828517008873912,1.6681099537191888,-1.0218596847228512,0.8770916118418378,1.6140933711131717,-1.3440971332692178,1.5782684499309168
20,-0.7356520483595643,-1.5752611166320911,0.4157028131600473,-1.34691069482634,-0.7826732400611491,-0.8653953175023245,0.3963666924029302,-0.013971102511143016,-1.1956729030990896,-1.664052147177477
21,0.1646939538215232,-2.1045106705294114,0.2834689925556714,-0.9184229641353093,1.7661321733590407,-1.9485225971614484,0.25252968649417995,0.9162637943514466,-0.7579134045351733,0.6210554875241362
